Version, File Name, LOC, NAuth, Fan-Out, Revisions, LOCAdded, MaxLOCAdded, averageLOCAdded, Churn, MaxChurn, AverageChurn, Time Span (days), Buggy
7, external/flux/flux-core/src/main/java/org/apache/storm/flux/model/TopologySourceDef.java, 36, 4, 0, 4, 102, 36, 25.5, 16, 9, 4.0, 96, false
7, external/storm-kafka/src/jvm/storm/kafka/KafkaConfig.java, 53, 3, 3, 4, 7, 2, 1.75, 2, 1, 0.5, 29, false
7, examples/storm-starter/src/jvm/storm/starter/MultipleLoggerTopology.java, 105, 6, 17, 6, 630, 105, 105.0, 630, 105, 105.0, 30, false
7, storm-core/src/jvm/backtype/storm/drpc/ReturnResults.java, 124, 1, 19, 1, 4, 4, 4.0, 0, 0, 0.0, 0, false
7, external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/state/HBaseQuery.java, 40, 0, 5, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/storm/trident/planner/processor/AppendCollector.java, 62, 0, 8, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, external/storm-kafka/src/jvm/storm/kafka/trident/mapper/TridentTupleToKafkaMapper.java, 28, 0, 3, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/utils/NimbusClient.java, 115, 10, 12, 11, 546, 72, 49.636364, 380, 62, 34.545456, 123, false
7, storm-core/src/jvm/backtype/storm/tuple/TupleImpl.java, 356, 7, 16, 7, 32, 6, 4.571429, 20, 5, 2.857143, 26, false
7, storm-core/src/jvm/backtype/storm/tuple/ITuple.java, 214, 5, 1, 7, 714, 102, 102.0, 546, 78, 78.0, 28, false
7, storm-core/src/jvm/backtype/storm/utils/DisruptorQueue.java, 544, 14, 31, 51, 2847, 325, 55.82353, 1576, 137, 30.90196, 117, false
7, external/flux/flux-wrappers/src/main/java/org/apache/storm/flux/wrappers/bolts/FluxShellBolt.java, 56, 4, 5, 4, 224, 56, 56.0, 224, 56, 56.0, 96, false
7, external/flux/flux-examples/src/main/java/org/apache/storm/flux/examples/TestWindowBolt.java, 47, 0, 8, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/generated/ComponentObject.java, 462, 1, 25, 1, 73, 73, 73.0, 60, 60, 60.0, 0, false
7, storm-core/src/jvm/backtype/storm/metric/internal/MultiCountStatAndMetric.java, 112, 2, 5, 2, 224, 112, 112.0, 224, 112, 112.0, 3, false
7, storm-core/src/jvm/backtype/storm/scheduler/ISupervisor.java, 45, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/generated/ExecutorInfo.java, 499, 5, 25, 7, 136, 130, 19.428572, 62, 62, 8.857142, 27, false
7, storm-core/src/jvm/backtype/storm/generated/HBMessageData.java, 640, 1, 25, 1, 640, 640, 640.0, 640, 640, 640.0, 0, false
7, external/storm-hbase/src/main/java/org/apache/storm/hbase/common/Utils.java, 67, 6, 4, 7, 28, 4, 4.0, 14, 2, 2.0, 37, false
7, storm-core/src/jvm/backtype/storm/topology/base/BaseTransactionalBolt.java, 24, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, external/storm-hdfs/src/main/java/org/apache/storm/hdfs/common/rotation/MoveFileAction.java, 44, 0, 5, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/metric/api/AssignableMetric.java, 34, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/security/auth/kerberos/KerberosSaslTransportPlugin.java, 210, 8, 26, 9, 33, 9, 3.6666667, 12, 4, 1.3333334, 50, false
7, storm-core/src/jvm/storm/trident/operation/BaseMultiReducer.java, 33, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/impl/InsertStatementBuilder.java, 152, 1, 12, 1, 153, 153, 153.0, 153, 153, 153.0, 0, false
7, external/storm-cassandra/src/main/java/org/apache/storm/cassandra/client/impl/DefaultClient.java, 123, 1, 12, 1, 123, 123, 123.0, 123, 123, 123.0, 0, false
7, external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/bolt/EsIndexBolt.java, 75, 7, 8, 15, 516, 75, 34.4, 470, 75, 31.333334, 72, false
7, external/storm-kafka/src/jvm/storm/kafka/ZkCoordinator.java, 113, 6, 5, 9, 9, 1, 1.0, 0, 0, 0.0, 64, false
7, storm-core/src/jvm/backtype/storm/windowing/TriggerHandler.java, 28, 1, 0, 1, 29, 29, 29.0, 29, 29, 29.0, 0, false
7, storm-core/src/jvm/backtype/storm/grouping/PartialKeyGrouping.java, 106, 6, 10, 12, 321, 107, 26.75, 308, 107, 25.666666, 108, false
7, external/storm-jdbc/src/main/java/org/apache/storm/jdbc/common/Column.java, 111, 5, 1, 5, 123, 111, 24.6, 114, 111, 22.8, 116, false
7, storm-core/src/jvm/org/apache/storm/pacemaker/PacemakerClient.java, 255, 1, 23, 1, 252, 252, 252.0, 252, 252, 252.0, 0, false
7, storm-core/src/jvm/storm/trident/state/BaseQueryFunction.java, 25, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/common/StormElasticSearchClient.java, 48, 6, 5, 7, 252, 48, 36.0, 258, 48, 36.857143, 35, false
7, storm-core/src/jvm/backtype/storm/generated/ErrorInfo.java, 714, 5, 25, 7, 200, 194, 28.571428, 88, 88, 12.571428, 27, false
7, storm-core/src/jvm/backtype/storm/testing/TestWordSpout.java, 85, 0, 13, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/storm/trident/state/State.java, 39, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, external/storm-jdbc/src/main/java/org/apache/storm/jdbc/bolt/JdbcLookupBolt.java, 82, 6, 10, 7, 101, 77, 14.428572, 95, 77, 13.571428, 125, true
7, storm-core/src/jvm/storm/trident/planner/Node.java, 67, 1, 6, 1, 4, 4, 4.0, 3, 3, 3.0, 0, false
7, storm-core/src/jvm/storm/trident/state/map/SnapshottableMap.java, 76, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/storm/trident/topology/TransactionAttempt.java, 65, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/utils/WorkerBackpressureCallback.java, 26, 7, 0, 8, 185, 26, 23.125, 189, 26, 23.625, 32, false
7, storm-core/src/jvm/backtype/storm/task/IOutputCollector.java, 32, 0, 3, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, external/storm-solr/src/main/java/org/apache/storm/solr/schema/builder/SchemaBuilder.java, 27, 7, 2, 9, 197, 27, 21.88889, 179, 27, 19.88889, 78, false
7, storm-core/src/jvm/backtype/storm/scheduler/resource/strategies/IStrategy.java, 37, 5, 7, 5, 185, 37, 37.0, 185, 37, 37.0, 19, false
7, storm-core/src/jvm/backtype/storm/blobstore/FileBlobStoreImpl.java, 248, 0, 16, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/scheduler/SchedulerAssignment.java, 57, 1, 2, 1, 1, 1, 1.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/storm/trident/TridentTopology.java, 827, 8, 55, 9, 138, 42, 15.333333, 70, 16, 7.7777777, 95, false
7, storm-core/src/jvm/backtype/storm/utils/MutableInt.java, 43, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/parser/ColumnDefinition.java, 44, 2, 5, 5, 120, 32, 24.0, 120, 32, 24.0, 48, false
7, storm-core/src/jvm/backtype/storm/localizer/LocalizedResourceRetentionSet.java, 140, 0, 11, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/generated/CommonAggregateStats.java, 902, 7, 25, 10, 3614, 902, 361.4, 3608, 902, 360.8, 25, false
7, external/storm-hdfs/src/main/java/org/apache/storm/hdfs/common/rotation/RotationAction.java, 29, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/storm/trident/tuple/ComboList.java, 92, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/generated/ComponentPageInfo.java, 2194, 8, 25, 11, 9539, 2194, 867.1818, 9198, 2194, 836.1818, 31, false
7, storm-core/src/jvm/storm/trident/state/map/MapState.java, 26, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/generated/KillOptions.java, 407, 5, 25, 7, 129, 123, 18.428572, 70, 70, 10.0, 27, false
7, external/sql/storm-sql-runtime/src/jvm/org/apache/storm/sql/storm/ChannelHandler.java, 37, 1, 1, 2, 74, 37, 37.0, 74, 37, 37.0, 10, false
7, storm-core/src/jvm/backtype/storm/serialization/types/ArrayListSerializer.java, 32, 0, 5, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/testing/FixedTupleSpout.java, 179, 0, 12, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/storm/trident/spout/IBatchID.java, 24, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/storm/trident/state/map/RemovableMapState.java, 25, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/serialization/DefaultKryoFactory.java, 64, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/storm/trident/testing/FeederCommitterBatchSpout.java, 96, 7, 8, 8, 8, 1, 1.0, 0, 0, 0.0, 44, false
7, storm-core/src/jvm/backtype/storm/nimbus/NimbusInfo.java, 116, 12, 7, 15, 878, 93, 58.533333, 879, 93, 58.6, 83, true
7, external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/common/EsConfig.java, 82, 7, 8, 15, 645, 82, 43.0, 537, 82, 35.8, 102, false
7, storm-core/src/jvm/storm/trident/state/map/CachedBatchReadsMap.java, 80, 0, 5, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/generated/LSApprovedWorkers.java, 458, 11, 25, 17, 782, 458, 46.0, 458, 458, 26.941177, 81, false
7, storm-core/src/jvm/storm/trident/state/map/TransactionalMap.java, 109, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/drpc/DRPCSpout.java, 261, 8, 29, 9, 60, 19, 6.6666665, 42, 10, 4.6666665, 119, false
7, storm-core/src/jvm/backtype/storm/metric/api/ICombiner.java, 23, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, external/storm-jdbc/src/main/java/org/apache/storm/jdbc/mapper/SimpleJdbcMapper.java, 99, 6, 12, 7, 121, 94, 17.285715, 115, 94, 16.428572, 125, true
7, storm-core/src/jvm/backtype/storm/messaging/netty/SaslNettyClientState.java, 31, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/security/auth/digest/DigestSaslTransportPlugin.java, 68, 2, 11, 2, 3, 3, 1.5, 2, 2, 1.0, 31, false
7, external/storm-redis/src/main/java/org/apache/storm/redis/common/config/JedisClusterConfig.java, 131, 6, 7, 9, 446, 131, 49.555557, 425, 131, 47.22222, 130, false
7, external/storm-redis/src/main/java/org/apache/storm/redis/common/container/JedisClusterContainer.java, 65, 6, 3, 9, 175, 65, 19.444445, 173, 65, 19.222221, 130, false
7, examples/storm-starter/src/jvm/storm/starter/TransactionalGlobalCount.java, 174, 5, 19, 5, 15, 3, 3.0, 5, 1, 1.0, 86, false
7, storm-core/src/jvm/backtype/storm/cluster/ClusterStateListener.java, 22, 1, 0, 1, 22, 22, 22.0, 22, 22, 22.0, 0, false
7, external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/RedisClusterStateQuerier.java, 70, 6, 4, 9, 223, 71, 24.777779, 183, 71, 20.333334, 110, false
7, storm-core/src/jvm/backtype/storm/scheduler/resource/strategies/ResourceAwareStrategy.java, 479, 6, 20, 8, 2437, 480, 304.625, 2401, 480, 300.125, 28, false
7, storm-core/src/jvm/backtype/storm/transactional/TransactionalSpoutBatchExecutor.java, 96, 1, 12, 1, 2, 2, 2.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/messaging/netty/StormClientErrorHandler.java, 41, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/hooks/info/SpoutAckInfo.java, 30, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/spout/ISpout.java, 104, 1, 3, 1, 4, 4, 4.0, 4, 4, 4.0, 0, false
7, storm-core/src/jvm/backtype/storm/generated/GlobalStreamId.java, 507, 5, 25, 7, 131, 125, 18.714285, 65, 65, 9.285714, 27, false
7, storm-core/src/jvm/backtype/storm/nimbus/ITopologyValidator.java, 28, 0, 3, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/blobstore/BlobStoreFile.java, 50, 0, 7, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/spout/SleepSpoutWaitStrategy.java, 41, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, external/storm-cassandra/src/main/java/org/apache/storm/cassandra/AbstractExecutionResultHandler.java, 60, 1, 9, 1, 60, 60, 60.0, 60, 60, 60.0, 0, false
7, storm-core/src/jvm/backtype/storm/LogWriter.java, 83, 6, 6, 7, 499, 83, 71.28571, 498, 83, 71.14286, 152, false
7, storm-core/src/jvm/backtype/storm/topology/IRichStateSpout.java, 25, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/storm/trident/spout/IOpaquePartitionedTridentSpout.java, 62, 7, 7, 8, 8, 1, 1.0, 0, 0, 0.0, 44, false
7, external/sql/storm-sql-core/src/jvm/org/apache/storm/sql/DataSourcesRegistry.java, 66, 1, 10, 4, 134, 66, 33.5, 134, 66, 33.5, 2, false
7, external/storm-cassandra/src/main/java/org/apache/storm/cassandra/ExecutionResultHandler.java, 98, 1, 8, 1, 98, 98, 98.0, 98, 98, 98.0, 0, false
7, storm-core/src/jvm/backtype/storm/metric/api/IReducer.java, 24, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/security/auth/kerberos/AutoTGTKrb5LoginModuleTest.java, 44, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/messaging/netty/Server.java, 273, 4, 28, 4, 210, 108, 52.5, 159, 97, 39.75, 31, false
7, storm-core/src/jvm/storm/trident/partition/IndexHashGrouping.java, 53, 0, 5, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, external/storm-jdbc/src/main/java/org/apache/storm/jdbc/common/HikariCPConnectionProvider.java, 63, 4, 6, 4, 252, 63, 63.0, 252, 63, 63.0, 96, false
7, storm-core/src/jvm/backtype/storm/spout/ISchemableSpout.java, 24, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/storm/trident/operation/impl/GlobalBatchToPartition.java, 29, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/clojure/RichShellBolt.java, 51, 0, 6, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/transactional/state/TransactionalState.java, 173, 0, 17, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, external/storm-cassandra/src/main/java/org/apache/storm/cassandra/bolt/PairStatementTuple.java, 50, 1, 2, 1, 50, 50, 50.0, 50, 50, 50.0, 0, false
7, external/storm-jdbc/src/main/java/org/apache/storm/jdbc/common/Util.java, 75, 1, 5, 1, 75, 75, 75.0, 75, 75, 75.0, 0, false
7, external/storm-redis/src/main/java/org/apache/storm/redis/common/mapper/RedisLookupMapper.java, 43, 6, 4, 8, 113, 43, 14.125, 101, 43, 12.625, 110, false
7, external/storm-cassandra/src/main/java/org/apache/storm/cassandra/context/BeanFactory.java, 47, 1, 2, 1, 48, 48, 48.0, 48, 48, 48.0, 0, false
7, storm-core/src/jvm/storm/trident/operation/impl/CombinerAggregatorCombineImpl.java, 61, 0, 7, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/utils/IndifferentAccessMap.java, 177, 0, 12, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/testing/AlternateRackDNSToSwitchMapping.java, 64, 5, 7, 5, 240, 48, 48.0, 240, 48, 48.0, 19, true
7, storm-core/src/jvm/backtype/storm/testing/NGrouping.java, 50, 0, 6, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/topology/IRichBolt.java, 29, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, external/storm-hdfs/src/main/java/org/apache/storm/hdfs/blobstore/HdfsClientBlobStore.java, 120, 0, 13, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/windowing/TupleWindowImpl.java, 61, 1, 2, 1, 61, 61, 61.0, 61, 61, 61.0, 0, false
7, storm-core/src/jvm/backtype/storm/scheduler/Cluster.java, 590, 11, 10, 14, 362, 44, 25.857143, 325, 42, 23.214285, 27, false
7, storm-core/src/jvm/backtype/storm/hooks/ITaskHook.java, 38, 0, 8, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/testing/TestWordCounter.java, 64, 5, 11, 9, 45, 5, 5.0, 36, 4, 4.0, 77, false
7, storm-core/src/jvm/backtype/storm/ILocalDRPC.java, 27, 0, 3, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/utils/Monitor.java, 252, 2, 3, 2, 7, 6, 3.5, 5, 4, 2.5, 31, false
7, external/storm-cassandra/src/main/java/org/apache/storm/cassandra/query/CQLStatementTupleMapper.java, 86, 1, 11, 1, 86, 86, 86.0, 86, 86, 86.0, 0, false
7, storm-core/src/jvm/org/apache/storm/pacemaker/codec/ThriftDecoder.java, 76, 1, 9, 1, 77, 77, 77.0, 77, 77, 77.0, 0, false
7, storm-core/src/jvm/backtype/storm/hooks/BaseWorkerHook.java, 51, 0, 3, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventData.java, 48, 2, 1, 2, 96, 48, 48.0, 96, 48, 48.0, 92, false
7, external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IPartitionManager.java, 37, 2, 1, 2, 74, 37, 37.0, 14, 10, 7.0, 92, false
7, storm-core/src/jvm/backtype/storm/task/OutputCollector.java, 225, 2, 5, 2, 2, 1, 1.0, 0, 0, 0.0, 12, false
7, storm-core/src/jvm/storm/trident/graph/Group.java, 84, 1, 9, 1, 10, 10, 10.0, 3, 3, 3.0, 0, false
7, storm-core/src/jvm/backtype/storm/scheduler/WorkerSlot.java, 77, 4, 0, 5, 101, 25, 20.2, 100, 25, 20.0, 18, false
7, storm-core/src/jvm/backtype/storm/drpc/KeyedFairBolt.java, 93, 0, 11, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/nimbus/ILeaderElector.java, 73, 9, 3, 10, 541, 60, 54.1, 544, 60, 54.4, 83, true
7, storm-core/src/jvm/backtype/storm/testing/TestConfBolt.java, 62, 0, 8, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/HBaseBolt.java, 134, 6, 13, 10, 303, 69, 30.3, 228, 57, 22.8, 114, false
7, external/storm-kafka/src/jvm/storm/kafka/bolt/mapper/TupleToKafkaMapper.java, 32, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/task/IMetricsContext.java, 31, 0, 5, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/storm/trident/operation/Aggregator.java, 26, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, external/storm-kafka/src/jvm/storm/kafka/KafkaUtils.java, 275, 5, 24, 7, 37, 9, 5.285714, 30, 8, 4.285714, 121, true
7, external/flux/flux-core/src/main/java/org/apache/storm/flux/model/ObjectDef.java, 92, 5, 5, 5, 362, 90, 72.4, 362, 90, 72.4, 96, false
7, external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/AvroGenericRecordBolt.java, 145, 3, 26, 3, 384, 128, 128.0, 384, 128, 128.0, 6, true
7, external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/rotation/TimedRotationPolicy.java, 72, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, external/storm-hive/src/main/java/org/apache/storm/hive/common/HiveOptions.java, 157, 9, 4, 9, 245, 157, 27.222221, 245, 157, 27.222221, 64, false
7, storm-core/src/jvm/storm/trident/topology/state/TransactionalState.java, 171, 0, 17, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/multilang/NoOutputException.java, 40, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/serialization/GzipThriftSerializationDelegate.java, 56, 2, 6, 2, 57, 57, 28.5, 58, 57, 29.0, 31, false
7, external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/TridentPartitionManager.java, 93, 4, 11, 4, 200, 93, 50.0, 190, 93, 47.5, 96, false
7, storm-core/src/jvm/backtype/storm/scheduler/resource/ResourceAwareScheduler.java, 183, 8, 16, 10, 885, 149, 88.5, 835, 149, 83.5, 25, false
7, external/storm-kafka/src/jvm/storm/kafka/DynamicPartitionConnections.java, 98, 0, 8, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, external/storm-elasticsearch/src/main/java/org/apache/storm/elasticsearch/common/TransportAddresses.java, 72, 6, 4, 7, 362, 72, 51.714287, 360, 72, 51.42857, 35, false
7, external/storm-kafka/src/jvm/storm/kafka/MessageMetadataSchemeAsMultiScheme.java, 41, 4, 4, 4, 97, 40, 24.25, 98, 40, 24.5, 8, false
7, external/flux/flux-core/src/main/java/org/apache/storm/flux/model/ExecutionContext.java, 77, 4, 6, 4, 308, 77, 77.0, 308, 77, 77.0, 96, false
7, storm-core/src/jvm/storm/trident/planner/processor/StateQueryProcessor.java, 106, 0, 13, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/messaging/netty/SaslStormClientHandler.java, 158, 8, 9, 10, 37, 20, 3.7, 6, 3, 0.6, 125, false
7, storm-core/src/jvm/backtype/storm/serialization/KryoTupleSerializer.java, 60, 0, 5, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/storm/trident/state/map/OpaqueMap.java, 124, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/generated/DebugOptions.java, 506, 8, 25, 15, 3550, 506, 236.66667, 3542, 506, 236.13333, 65, false
7, storm-core/src/jvm/backtype/storm/topology/base/BasePartitionedTransactionalSpout.java, 25, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/security/auth/IHttpCredentialsPlugin.java, 48, 1, 2, 1, 0, 0, 0.0, 2, 2, 2.0, 0, false
7, storm-core/src/jvm/backtype/storm/generated/DistributedRPC.java, 1328, 5, 25, 7, 395, 389, 56.42857, 249, 249, 35.57143, 27, false
7, storm-core/src/jvm/storm/trident/operation/BaseFunction.java, 23, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, examples/storm-starter/src/jvm/storm/starter/TransactionalWords.java, 246, 1, 20, 1, 2, 2, 2.0, 0, 0, 0.0, 0, false
7, examples/storm-starter/src/jvm/storm/starter/bolt/PrinterBolt.java, 37, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, examples/storm-starter/src/jvm/storm/starter/trident/TridentReach.java, 156, 0, 20, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/spout/RawMultiScheme.java, 39, 0, 5, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/generated/NumErrorsChoice.java, 65, 1, 3, 1, 65, 65, 65.0, 65, 65, 65.0, 0, false
7, storm-core/src/jvm/backtype/storm/spout/SchemeAsMultiScheme.java, 42, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/storm/trident/JoinType.java, 29, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/storm/trident/drpc/ReturnResultsReducer.java, 121, 2, 19, 2, 4, 2, 2.0, 0, 0, 0.0, 31, false
7, storm-core/src/jvm/storm/trident/operation/EachOperation.java, 22, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/topology/base/BaseRichBolt.java, 26, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/storm/trident/operation/builtin/SnapshotGet.java, 44, 1, 7, 1, 2, 2, 2.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/state/StateSpoutOutputCollector.java, 28, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/utils/VersionedStore.java, 187, 1, 7, 1, 5, 5, 5.0, 1, 1, 1.0, 0, false
7, storm-core/src/jvm/storm/trident/state/StateFactory.java, 26, 0, 3, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/messaging/TaskMessage.java, 53, 0, 1, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, examples/storm-starter/src/jvm/storm/starter/bolt/IntermediateRankingsBolt.java, 58, 1, 4, 1, 1, 1, 1.0, 0, 0, 0.0, 0, false
7, external/flux/flux-core/src/main/java/org/apache/storm/flux/model/VertexDef.java, 36, 4, 0, 4, 103, 36, 25.75, 84, 36, 21.0, 96, false
7, storm-core/src/jvm/storm/trident/operation/impl/Result.java, 27, 0, 0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, external/storm-solr/src/main/java/org/apache/storm/solr/trident/SolrStateFactory.java, 44, 7, 6, 9, 353, 44, 39.22222, 352, 44, 39.11111, 78, false
7, external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/format/DefaultFileNameFormat.java, 86, 0, 2, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, external/storm-jdbc/src/main/java/org/apache/storm/jdbc/bolt/AbstractJdbcBolt.java, 64, 6, 10, 7, 101, 62, 14.428572, 83, 62, 11.857142, 125, true
7, storm-core/src/jvm/storm/trident/operation/builtin/Negate.java, 48, 0, 4, 0, 0, 0, 0.0, 0, 0, 0.0, 0, false
7, storm-core/src/jvm/backtype/storm/coordination/CoordinatedBolt.java, 382, 5, 26, 5, 11, 7, 2.2, 0, 0, 0.0, 22, false
