Version, File Name, LOC, NAuth, NFix, Revisions, LOCAdded, MaxLOCAdded, averageLOCAdded, Churn, MaxChurn, AverageChurn, Age, Buggy
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java, 41, 1, 0, 1, 136, 40, 5.037037, 158, 40, 5.851852, 1, false
1, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java, 58, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 1, false
1, hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java, 319, 3, 0, 3, 7373, 6451, 53.81752, 13619, 6447, 99.40876, 1, false
1, hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java, 72, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 1, false
1, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java, 125, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 1, false
1, hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java, 356, 3, 0, 3, 891, 150, 5.56875, 882, 150, 5.5125, 1, false
1, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java, 137, 1, 0, 1, 281, 31, 2.7019231, 222, 25, 2.1346154, 1, true
1, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java, 38, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 1, false
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java, 284, 4, 0, 4, 702, 167, 5.4418607, 653, 167, 5.0620155, 1, false
1, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java, 28, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 1, false
1, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java, 86, 1, 0, 1, 456, 246, 16.88889, 478, 246, 17.703703, 1, true
1, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java, 78, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 1, false
1, hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java, 6524, 1, 0, 1, 7223, 6451, 71.514854, 13485, 6447, 133.51485, 1, true
1, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java, 745, 3, 0, 3, 8157, 6451, 31.133587, 14358, 6447, 54.801525, 1, true
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java, 474, 12, 0, 12, 3494, 378, 9.814607, 4115, 378, 11.558989, 1, true
1, hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java, 48, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 1, false
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java, 148, 1, 0, 1, 53, 22, 2.7894738, 70, 21, 3.6842105, 1, false
1, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java, 40, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 1, false
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java, 53, 2, 0, 2, 649, 183, 8.1125, 809, 183, 10.1125, 1, true
1, hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java, 93, 1, 0, 1, 2312, 1029, 210.18182, 2313, 1029, 210.27272, 1, false
1, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java, 84, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 1, false
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java, 56, 1, 0, 1, 90, 55, 4.5, 90, 55, 4.5, 1, false
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java, 63, 5, 0, 5, 1926, 712, 10.5245905, 2769, 712, 15.131147, 1, true
1, hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java, 154, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 1, false
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java, 39, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 1, true
1, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java, 52, 2, 0, 2, 934, 190, 5.8012424, 873, 190, 5.4223604, 1, false
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java, 59, 1, 0, 1, 1793, 1027, 56.03125, 1792, 1027, 56.0, 1, false
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java, 140, 1, 0, 1, 64, 6, 1.3913044, 25, 6, 0.54347825, 1, false
1, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java, 38, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 1, false
1, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java, 59, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 1, false
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java, 91, 1, 0, 1, 316, 183, 7.181818, 369, 183, 8.386364, 1, true
1, hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java, 29, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 1, false
1, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java, 40, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 1, false
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java, 128, 5, 0, 5, 807, 89, 3.307377, 735, 89, 3.012295, 1, false
1, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java, 64, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 1, false
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java, 190, 3, 0, 3, 747, 134, 6.9166665, 698, 134, 6.462963, 1, true
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java, 550, 6, 0, 6, 3494, 1027, 27.952, 3819, 1027, 30.552, 1, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java, 36, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java, 389, 3, 0, 3, 203, 45, 2.136842, 175, 45, 1.8421053, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java, 85, 1, 0, 1, 2330, 649, 137.05882, 2330, 649, 137.05882, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java, 71, 1, 0, 1, 2330, 649, 137.05882, 2330, 649, 137.05882, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java, 93, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java, 90, 1, 0, 1, 5, 2, 1.6666666, 3, 2, 1.0, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java, 64, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java, 52, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java, 148, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java, 180, 3, 0, 3, 1905, 876, 9.384236, 1773, 876, 8.73399, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java, 285, 2, 0, 2, 6166, 622, 17.667622, 7793, 622, 22.329514, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java, 107, 2, 0, 2, 184, 26, 1.9166666, 128, 26, 1.3333334, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java, 48, 1, 0, 1, 1126, 684, 40.214287, 1115, 684, 39.82143, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java, 46, 1, 0, 1, 1552, 129, 4.746177, 1787, 129, 5.464832, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java, 91, 3, 0, 3, 1671, 876, 7.3612337, 1508, 876, 6.643172, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java, 728, 9, 0, 9, 986, 81, 2.857971, 1277, 127, 3.7014494, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java, 63, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java, 36, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java, 173, 1, 0, 1, 2330, 649, 137.05882, 2330, 649, 137.05882, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java, 95, 1, 0, 1, 48, 2, 1.0, 17, 4, 0.35416666, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java, 28, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java, 192, 2, 0, 2, 184, 26, 1.9166666, 128, 26, 1.3333334, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java, 67, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java, 83, 1, 0, 1, 99, 79, 3.8076923, 131, 79, 5.0384617, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java, 44, 1, 0, 1, 1126, 684, 40.214287, 1115, 684, 39.82143, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java, 190, 3, 0, 3, 2234, 177, 5.306413, 2466, 177, 5.857482, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java, 88, 1, 0, 1, 306, 69, 9.272727, 292, 69, 8.848485, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java, 468, 9, 0, 9, 9327, 1493, 5.460773, 8470, 1493, 4.9590163, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java, 154, 5, 0, 5, 2597, 129, 3.9052632, 3191, 129, 4.7984962, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java, 45, 1, 0, 1, 1039, 115, 5.937143, 917, 115, 5.24, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java, 307, 2, 0, 2, 3026, 794, 17.096045, 3088, 794, 17.446327, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/util/Either.java, 51, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java, 438, 1, 0, 1, 167, 47, 7.952381, 193, 47, 9.190476, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java, 75, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java, 63, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java, 49, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java, 47, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java, 578, 9, 0, 9, 3933, 684, 5.202381, 4549, 684, 6.0171957, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java, 91, 2, 0, 2, 1384, 371, 13.84, 1323, 371, 13.23, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java, 110, 3, 0, 3, 2732, 837, 33.728394, 2731, 837, 33.71605, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java, 93, 5, 0, 5, 4889, 518, 11.290993, 4525, 518, 10.450346, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java, 57, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java, 75, 1, 0, 1, 74, 74, 74.0, 74, 74, 74.0, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java, 32, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java, 29, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java, 4089, 7, 0, 7, 11252, 1493, 8.504913, 10226, 1493, 7.729403, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java, 48, 1, 0, 1, 1136, 424, 10.142858, 1049, 424, 9.366072, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java, 220, 4, 0, 4, 5623, 621, 13.781863, 6895, 621, 16.89951, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java, 378, 3, 0, 3, 1352, 378, 10.4, 2317, 378, 17.823076, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java, 1243, 19, 0, 19, 7162, 681, 5.785137, 7722, 681, 6.2374797, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java, 126, 10, 0, 10, 9306, 876, 9.83721, 10567, 876, 11.17019, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java, 184, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java, 59, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java, 779, 13, 0, 13, 6062, 681, 7.1909847, 6503, 681, 7.714116, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java, 42, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java, 46, 2, 0, 2, 155, 45, 1.741573, 125, 45, 1.4044944, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java, 649, 11, 0, 11, 5073, 431, 5.1346154, 5162, 431, 5.224696, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java, 92, 1, 0, 1, 61, 9, 1.6052631, 41, 9, 1.0789474, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java, 144, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java, 107, 2, 0, 2, 248, 137, 8.551724, 261, 137, 9.0, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java, 63, 2, 0, 2, 1624, 129, 4.5875707, 1830, 129, 5.1694913, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java, 143, 3, 0, 3, 331, 26, 1.622549, 273, 26, 1.3382353, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java, 112, 1, 0, 1, 3624, 621, 18.973822, 5263, 621, 27.554974, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java, 130, 3, 0, 3, 3800, 622, 13.970589, 4759, 622, 17.496323, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java, 25, 1, 0, 1, 1136, 424, 10.142858, 1049, 424, 9.366072, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java, 423, 4, 0, 4, 1125, 298, 10.416667, 1288, 298, 11.925926, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java, 132, 1, 0, 1, 736, 108, 5.219858, 1124, 108, 7.971631, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java, 39, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java, 799, 10, 0, 10, 8502, 986, 10.194244, 7774, 986, 9.321342, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java, 110, 2, 0, 2, 1384, 371, 13.84, 1323, 371, 13.23, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java, 86, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java, 161, 1, 0, 1, 3624, 621, 18.973822, 5263, 621, 27.554974, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java, 155, 1, 0, 1, 2330, 649, 137.05882, 2330, 649, 137.05882, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java, 91, 1, 0, 1, 231, 197, 16.5, 254, 197, 18.142857, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java, 81, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java, 358, 8, 0, 8, 2825, 431, 12.444934, 2956, 431, 13.022026, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java, 156, 2, 0, 2, 378, 153, 2.6433566, 385, 153, 2.6923077, 2, false
2, bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java, 271, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java, 87, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java, 467, 5, 0, 5, 2597, 129, 3.9052632, 3191, 129, 4.7984962, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java, 135, 4, 0, 4, 7389, 986, 13.031746, 7155, 986, 12.619047, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java, 28, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java, 112, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java, 160, 3, 0, 3, 6350, 986, 16.19898, 6238, 986, 15.913265, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java, 65, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java, 38, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java, 163, 1, 0, 1, 2879, 794, 41.724636, 2943, 794, 42.652172, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/util/Option.java, 44, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java, 666, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java, 75, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java, 49, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java, 261, 5, 0, 5, 951, 99, 2.971875, 960, 99, 3.0, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java, 979, 12, 0, 12, 9665, 1493, 5.619186, 9166, 1493, 5.3290696, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java, 46, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java, 583, 7, 0, 7, 1598, 240, 4.591954, 1554, 240, 4.465517, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java, 359, 4, 0, 4, 4976, 621, 15.501557, 7580, 621, 23.613707, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java, 137, 3, 0, 3, 597, 233, 4.7007875, 551, 233, 4.3385825, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java, 90, 2, 0, 2, 1493, 876, 10.818841, 1384, 876, 10.028986, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java, 192, 1, 0, 1, 597, 177, 9.328125, 594, 177, 9.28125, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java, 97, 2, 0, 2, 2715, 559, 23.81579, 2903, 559, 25.464912, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java, 109, 1, 0, 1, 736, 108, 5.219858, 1124, 108, 7.971631, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java, 237, 5, 0, 5, 3803, 691, 9.253041, 4088, 691, 9.946472, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java, 566, 13, 0, 13, 4632, 837, 13.047887, 4619, 837, 13.011268, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java, 177, 1, 0, 1, 1062, 240, 13.973684, 1017, 240, 13.381579, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java, 78, 1, 0, 1, 1126, 684, 40.214287, 1115, 684, 39.82143, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java, 48, 1, 0, 1, 3624, 621, 18.973822, 5263, 621, 27.554974, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java, 124, 2, 0, 2, 2794, 518, 11.789029, 2608, 518, 11.004219, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java, 70, 2, 0, 2, 1624, 129, 4.5875707, 1830, 129, 5.1694913, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java, 35, 1, 0, 1, 324, 60, 5.785714, 305, 60, 5.446429, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java, 251, 4, 0, 4, 5520, 837, 9.6, 6187, 837, 10.76, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java, 94, 4, 0, 4, 5520, 837, 9.6, 6187, 837, 10.76, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java, 109, 2, 0, 2, 1258, 378, 11.035088, 2229, 378, 19.552631, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java, 50, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java, 214, 4, 0, 4, 6057, 794, 24.228, 6441, 794, 25.764, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java, 151, 2, 0, 2, 256, 45, 2.0317461, 257, 45, 2.0396826, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java, 35, 1, 0, 1, 2330, 649, 137.05882, 2330, 649, 137.05882, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java, 37, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java, 118, 1, 0, 1, 2643, 559, 30.37931, 2860, 559, 32.87356, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java, 178, 2, 0, 2, 2773, 622, 14.367876, 2770, 622, 14.352331, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java, 550, 6, 0, 6, 5152, 986, 8.323102, 4876, 986, 7.877221, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java, 71, 1, 0, 1, 2542, 622, 16.088608, 2530, 622, 16.01266, 2, false
2, hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java, 90, 1, 0, 1, 3624, 621, 18.973822, 5263, 621, 27.554974, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java, 504, 4, 0, 4, 2509, 352, 17.303448, 2534, 352, 17.475863, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java, 94, 2, 0, 2, 184, 26, 1.9166666, 128, 26, 1.3333334, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java, 51, 1, 0, 1, 306, 69, 9.272727, 292, 69, 8.848485, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java, 154, 2, 0, 2, 6132, 1493, 5.3884006, 5138, 1493, 4.5149384, 2, false
2, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java, 245, 5, 0, 5, 3355, 681, 5.385233, 3613, 681, 5.799358, 2, false
2, hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java, 28, 0, 0, 0, 0, 0, NaN, 0, 0, NaN, 2, false
2, bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java, 459, 2, 0, 2, 633, 208, 6.2058825, 575, 208, 5.6372547, 2, false
